"id","name","type","latitude","longitude"
"145225601","Milan Substation","minor_distribution","41.907369340611815","-76.52566387481335"
"145225603","East Sayre Substation","distribution","41.99921418105087","-76.51212313098867"
"319010011",NULL,"unspecified","42.04139548803184","-76.34457950176477"
"1288883187",NULL,"unspecified","42.025760411241286","-76.25307245425284"
"222968169",NULL,"unspecified","42.08375289711169","-76.24774637386798"
"50979036",NULL,"unspecified","42.03793780672592","-76.52891162363878"
"115576626",NULL,"transmission","42.11063061808326","-75.97511626259437"
"115576639",NULL,"transmission","42.111711728862716","-75.97594999493755"
"272203787","Glenwood Substation","unspecified","42.11648299990235","-75.94506892373651"
"175668416","Oakdale Substation","unspecified","42.13693874042049","-75.98235157990727"
"175668433",NULL,"unspecified","42.52067765057031","-76.13941710000047"
"175668442","Clarks Corners Substation","yes","42.44433090418777","-76.12474270425153"
"1096048440",NULL,"unspecified","42.468911200584884","-76.53898259998768"
"1096048436",NULL,"unspecified","42.465664385940954","-76.5388686126196"
"446380888",NULL,"unspecified","42.13410035072327","-76.92728169998342"
"179365736","Hickling","unspecified","42.12359379028123","-76.98302485330173"
"678712860",NULL,"unspecified","42.10957432581688","-77.03983073865449"
"1238688207",NULL,"unspecified","42.14379945714221","-77.04430752572411"
"1238688206",NULL,"unspecified","42.143987304717854","-77.04428541025568"
"1209768766","Fallbrook Substation","unspecified","42.14166370574218","-77.03746524214425"
"180023023",NULL,"unspecified","42.154200260054566","-77.08717844474253"
"722261015",NULL,"unspecified","42.541890668903974","-76.87424988826193"
"995935531","Hammondsport","unspecified","42.404368854722186","-77.22354462818828"
"842714288",NULL,"unspecified","42.35465361392111","-77.30373013825056"
"370774937",NULL,"unspecified","42.34332738872247","-77.30752450885295"
"154880748",NULL,"gas","42.31699270890243","-77.27266232581034"
"154880746","Bath","unspecified","42.3161204087948","-77.27163460425467"
"175833225","Stoney Ridge Substation","unspecified","42.237278507157264","-77.1632126750643"
"626273082",NULL,"unspecified","42.11241848673199","-77.15872467257083"
"626270223",NULL,"unspecified","42.113584046912315","-77.14402531892424"
"441550910",NULL,"unspecified","42.08558682410859","-77.23954386494307"
"442067918","Osceola Substation","distribution","41.975520873602385","-77.3407592620991"
"719006650",NULL,"unspecified","42.0689912505709","-77.4114294117517"
"175833186","Hillside Substation","unspecified","42.10230441037861","-76.79378729273401"
"842714296",NULL,"unspecified","42.09812039761372","-76.79963268953087"
"810362126",NULL,"unspecified","42.091738476314234","-76.80666686259332"
"885725789",NULL,"unspecified","42.088904116905354","-76.78914099589608"
"705859849",NULL,"unspecified","42.091892066389995","-76.7897014941664"
"175784546","Watercure Substation","unspecified","42.10836993870803","-76.77128513002438"
"114037155",NULL,"unspecified","42.02913779723019","-76.62218344565322"
"145225600","Milan Substation","minor_distribution","41.89441056804213","-76.57532409418558"
"145225596",NULL,"unspecified","41.86131559361905","-76.66564464866035"
"145225599",NULL,"unspecified","41.86379299948775","-76.63098955693269"
"144952232",NULL,"unspecified","41.82335360052063","-76.79693754999361"
"144952233",NULL,"unspecified","41.823095929017136","-76.79719171798845"
"144818643","South Troy Substation","distribution","41.771271943475746","-76.7889869120914"
"144818662","South Troy Switching Station","transmission","41.771773689614456","-76.78910514464184"
"144952241","Tennessee Gas Pipeline Substation","industrial","41.738360078596145","-76.79659985435457"
"625578113","Hughesville Substation","minor_distribution","41.233527750603095","-76.74313779992823"
"914534387",NULL,"unspecified","41.44446606787407","-76.9158142041089"
"1226961355","Shore Acres Substation","unspecified","41.35212499978834","-76.91266412608222"
"1240030335","Fairfield Substation","minor_distribution","41.241256921356246","-76.85214113712169"
"1240030334","Mill Creek Substation","minor_distribution","41.30999866196487","-76.82945847470906"
"439600603","Montoursville Substation","minor_distribution","41.258581302789956","-76.92191720033253"
"1240030332","Atlantic Refining Substation","industrial","41.235985268625825","-76.95056424920658"
"438932438","Kenmar Substation","minor_distribution","41.247809550838156","-76.96240795002089"
"871666201","New Columbia Substation","minor_distribution","41.060520974134526","-76.86736955636214"
"1239734500",NULL,"industrial","41.0603329779386","-76.86425064253169"
"788344954","South Milton Substation","minor_distribution","41.00835537389974","-76.86088368508425"
"1239732255","American Home Products Substation","industrial","41.01026345444397","-76.85673142601843"
"692732685","Saegers Substation","transmission","41.192306241441024","-76.82572871057758"
"625578116","Muncy Substation","minor_distribution","41.21772601611484","-76.79157675255375"
"1240886404","Derry Substation","minor_distribution","41.04355575062281","-76.67574674997574"
"1318922786",NULL,"unspecified","41.05616625055144","-76.66048609998933"
"183668504","Montour Station","generation","41.072630496807015","-76.66384308193247"
"1239531515","Geisinger Medical Center Substation","industrial","40.973375067522745","-76.60320599428196"
"1237937920","East Danville Substation","minor_distribution","40.96166049032951","-76.56745947102547"
"734864265","Cherokee / Merck Substation","industrial","40.96235017994387","-76.64384029479079"
"1237937928","Danville Substation","minor_distribution","40.95750209106452","-76.6100311400222"
"1239531512",NULL,"minor_distribution","40.96002910066144","-76.61164335005543"
"1239546677","Point Substation","minor_distribution","40.901146423082075","-76.81645295879665"
"1239682408","Viking Substation","industrial","40.91726761735009","-76.81419240249564"
"554321254",NULL,"minor_distribution","40.85640365069192","-76.77895194988864"
"183642361","Sunbury Substation","transmission","40.83609427187523","-76.82786348403039"
"734896952",NULL,"unspecified","40.80590553439997","-76.75197233055566"
"734743711","Reed Substation","minor_distribution","40.866962674371834","-76.58807286215782"
