"id","name","ref","type","latitude","longitude"
"185149202","Lake Murray Substation",NULL,"transmission","34.054837017416","-81.21464612992945"
"185149204",NULL,NULL,"transmission","34.05304137472004","-81.20934154522884"
"499649703",NULL,NULL,"distribution","34.04328839265722","-81.2122034679196"
"185149203",NULL,NULL,"generation","34.05536775168694","-81.21666606006592"
"579532837",NULL,NULL,"distribution","34.126387459103576","-81.21570212201112"
"549805436","Irmo Substation",NULL,"distribution","34.0839267317865","-81.18047599615458"
"549740707",NULL,NULL,"distribution","34.053229293288496","-81.10175571545425"
"1077869510",NULL,NULL,"unspecified","34.07243509611457","-81.1426760691255"
"531301312",NULL,NULL,"distribution","34.07079732494743","-81.1487033688555"
"508242039",NULL,NULL,"distribution","34.072497395101","-81.15584397614423"
"878912985","Shaw Industries Substation",NULL,"industrial","34.04603790038338","-81.15870884997705"
"1087749934",NULL,NULL,"distribution","34.78907661941398","-80.42501010336109"
"1087749932",NULL,NULL,"distribution","34.79635029656562","-80.41620856802871"
"1030078689","Pageland Substation",NULL,"distribution","34.77788836222439","-80.36633062723303"
"1087749930",NULL,NULL,"distribution","34.75323188287254","-80.37788585364848"
"185805498",NULL,NULL,"distribution","34.99204965002785","-80.08501569988783"
"185805495",NULL,NULL,"distribution","35.08941425001574","-80.16359874997303"
"1092273904",NULL,NULL,"distribution","35.11329100051236","-80.19865290005944"
"161923393","Oakboro Tie Substation",NULL,"transmission","35.21905698518799","-80.33822287830144"
"1090771278",NULL,NULL,"industrial","35.21547698875632","-80.3405777138151"
"161923372",NULL,NULL,"distribution","35.21938593144681","-80.38105704641228"
"161923378",NULL,NULL,"distribution","35.107303301925555","-80.57568693254188"
