"id","name","ref","type","latitude","longitude"
"1198088381",NULL,NULL,"unspecified","35.18086463092507","-113.80207974827509"
"62235860","Pisgah Switchyard",NULL,"unspecified","34.78166504405512","-116.3846809341518"
"81232912",NULL,"Dunn","unspecified","35.049445714161024","-116.44005784350811"
"87098556",NULL,NULL,"unspecified","35.22289431784958","-116.73325951654387"
"81232561",NULL,NULL,"unspecified","34.86042050267927","-116.85488720006549"
"81232560",NULL,NULL,"unspecified","34.8631848904697","-116.8541415373583"
"1170877873",NULL,NULL,"unspecified","34.9030536496905","-116.82937619999517"
"1224935019",NULL,NULL,"unspecified","34.89005181469874","-117.00187822953318"
"81540064",NULL,NULL,"unspecified","34.85897915877701","-116.86645414186961"
"164878786",NULL,NULL,"unspecified","34.90724924966186","-117.15402234999998"
"81605627",NULL,NULL,"unspecified","34.863192381991524","-117.03089101781117"
"459420209",NULL,NULL,"unspecified","34.90105614665763","-117.02213961511069"
"691840213",NULL,NULL,"unspecified","35.01308146075776","-117.3299506702217"
"1252216461",NULL,NULL,"unspecified","35.002314325313336","-117.30484050521365"
"423625219",NULL,NULL,"unspecified","34.99708540311167","-117.30320935000385"
"165359319",NULL,NULL,"unspecified","35.02663165386253","-117.34823209921919"
"757393063",NULL,NULL,"unspecified","35.01424343074496","-117.70400698081943"
"141726016","Kramer Substation","Kramer","yes","34.98950045268917","-117.54239578463228"
"766590837",NULL,NULL,"unspecified","34.28341161780511","-117.21632795084109"
"1102244284",NULL,NULL,"unspecified","34.4450294956547","-116.94659402500852"
"443155333",NULL,NULL,"unspecified","34.30373657846273","-116.82009814159724"
"1105687109","Bear City Substation",NULL,"yes","34.26538948927789","-116.84958891273132"
"1282342984",NULL,NULL,"unspecified","34.07980395837324","-117.13350805582776"
"767714898",NULL,NULL,"unspecified","34.10724128186126","-117.09909564506313"
"1282342981",NULL,NULL,"unspecified","34.0985262342764","-117.10574355447419"
"1249384513",NULL,NULL,"unspecified","34.07420452215973","-117.07747750012061"
"1249384523",NULL,NULL,"unspecified","34.07438519457347","-117.04750837483002"
"1105686723","Village Substation",NULL,"yes","34.24030883864689","-116.91037916421469"
"1208787092",NULL,NULL,"unspecified","34.145613702273195","-117.05910375408487"
"514658722",NULL,NULL,"unspecified","34.208050143170375","-117.10405620996892"
"1280463764",NULL,NULL,"unspecified","34.23441189985375","-117.20145659997804"
"1249793977",NULL,NULL,"unspecified","34.24277237789295","-117.28548597634132"
"1282256645",NULL,NULL,"unspecified","34.14226235101297","-117.29011786709943"
"124693313",NULL,NULL,"unspecified","34.14995265033508","-117.25157590001233"
"1169210365","San Manuel Substation",NULL,"unspecified","34.15255553294185","-117.23153470991211"
"124955100",NULL,NULL,"unspecified","34.10783926247769","-117.18683605958553"
"1282342992",NULL,NULL,"unspecified","34.07802565007981","-117.18891175000007"
"977743635","Falcon Ridge Substation",NULL,"unspecified","34.15553882263505","-117.4325180313805"
"1023480895",NULL,NULL,"unspecified","34.13541174711807","-117.40920004346998"
"1295105094",NULL,NULL,"unspecified","34.13651284961503","-117.3539275999977"
"1295105100","Muscoy Substation",NULL,"unspecified","34.1571862496325","-117.33902704999817"
"936569225",NULL,NULL,"unspecified","34.16988647567832","-117.33019788716939"
"1059932981",NULL,NULL,"unspecified","34.205833234808544","-117.33467147136831"
"829906802",NULL,NULL,"unspecified","34.099344546009874","-117.7074769756149"
"1283857401","Kaiser Substation",NULL,"unspecified","33.90456354964212","-117.46663254998501"
